Date,Week,Month,Year,
06-Jul-18,45,Jul-18,2018,
07-Jul-18,45,Jul-18,2018,
08-Jul-18,45,Jul-18,2018,
09-Jul-18,46,Jul-18,2018,
10-Jul-18,46,Jul-18,2018,
11-Jul-18,46,Jul-18,2018,
12-Jul-18,46,Jul-18,2018,
13-Jul-18,46,Jul-18,2018,
14-Jul-18,46,Jul-18,2018,
15-Jul-18,46,Jul-18,2018,
16-Jul-18,47,Jul-18,2018,
17-Jul-18,47,Jul-18,2018,
18-Jul-18,47,Jul-18,2018,
19-Jul-18,47,Jul-18,2018,
20-Jul-18,47,Jul-18,2018,
21-Jul-18,47,Jul-18,2018,
22-Jul-18,47,Jul-18,2018,
23-Jul-18,48,Jul-18,2018,
24-Jul-18,48,Jul-18,2018,
25-Jul-18,48,Jul-18,2018,
26-Jul-18,48,Jul-18,2018,
27-Jul-18,48,Jul-18,2018,
28-Jul-18,48,Jul-18,2018,
29-Jul-18,48,Jul-18,2018,
30-Jul-18,49,Aug-18,2018,
31-Jul-18,49,Aug-18,2018,
01-Aug-18,49,Aug-18,2018,
02-Aug-18,49,Aug-18,2018,
03-Aug-18,49,Aug-18,2018,
04-Aug-18,49,Aug-18,2018,
05-Aug-18,49,Aug-18,2018,
06-Aug-18,50,Aug-18,2018,
07-Aug-18,50,Aug-18,2018,
08-Aug-18,50,Aug-18,2018,
09-Aug-18,50,Aug-18,2018,
10-Aug-18,50,Aug-18,2018,
11-Aug-18,50,Aug-18,2018,
12-Aug-18,50,Aug-18,2018,
13-Aug-18,51,Aug-18,2018,
14-Aug-18,51,Aug-18,2018,
15-Aug-18,51,Aug-18,2018,
16-Aug-18,51,Aug-18,2018,
17-Aug-18,51,Aug-18,2018,
18-Aug-18,51,Aug-18,2018,
19-Aug-18,51,Aug-18,2018,
20-Aug-18,52,Aug-18,2018,
21-Aug-18,52,Aug-18,2018,
22-Aug-18,52,Aug-18,2018,
23-Aug-18,52,Aug-18,2018,
24-Aug-18,52,Aug-18,2018,
25-Aug-18,52,Aug-18,2018,
26-Aug-18,52,Aug-18,2018,
27-Aug-18,53,Aug-18,2018,
28-Aug-18,53,Aug-18,2018,
29-Aug-18,53,Aug-18,2018,
30-Aug-18,53,Aug-18,2018,
31-Aug-18,53,Aug-18,2018,
01-Sep-18,53,Aug-18,2018,
02-Sep-18,53,Aug-18,2018,
03-Sep-18,1,Sep-18,2018,
04-Sep-18,1,Sep-18,2018,
05-Sep-18,1,Sep-18,2018,
06-Sep-18,1,Sep-18,2018,
07-Sep-18,1,Sep-18,2018,
08-Sep-18,1,Sep-18,2018,
09-Sep-18,1,Sep-18,2018,
10-Sep-18,2,Sep-18,2018,
11-Sep-18,2,Sep-18,2018,
12-Sep-18,2,Sep-18,2018,
13-Sep-18,2,Sep-18,2018,
14-Sep-18,2,Sep-18,2018,
15-Sep-18,2,Sep-18,2018,
16-Sep-18,2,Sep-18,2018,
17-Sep-18,3,Sep-18,2018,
18-Sep-18,3,Sep-18,2018,
19-Sep-18,3,Sep-18,2018,
20-Sep-18,3,Sep-18,2018,
21-Sep-18,3,Sep-18,2018,
22-Sep-18,3,Sep-18,2018,
23-Sep-18,3,Sep-18,2018,
24-Sep-18,4,Sep-18,2018,
25-Sep-18,4,Sep-18,2018,
26-Sep-18,4,Sep-18,2018,
27-Sep-18,4,Sep-18,2018,
28-Sep-18,4,Sep-18,2018,
29-Sep-18,4,Sep-18,2018,
30-Sep-18,4,Sep-18,2018,
01-Oct-18,5,Oct-18,2018,
02-Oct-18,5,Oct-18,2018,
03-Oct-18,5,Oct-18,2018,
04-Oct-18,5,Oct-18,2018,
05-Oct-18,5,Oct-18,2018,
06-Oct-18,5,Oct-18,2018,
07-Oct-18,5,Oct-18,2018,
08-Oct-18,6,Oct-18,2018,
09-Oct-18,6,Oct-18,2018,
10-Oct-18,6,Oct-18,2018,
11-Oct-18,6,Oct-18,2018,
12-Oct-18,6,Oct-18,2018,
13-Oct-18,6,Oct-18,2018,
14-Oct-18,6,Oct-18,2018,
15-Oct-18,7,Oct-18,2018,
16-Oct-18,7,Oct-18,2018,
17-Oct-18,7,Oct-18,2018,
18-Oct-18,7,Oct-18,2018,
19-Oct-18,7,Oct-18,2018,
20-Oct-18,7,Oct-18,2018,
21-Oct-18,7,Oct-18,2018,
22-Oct-18,8,Oct-18,2018,
23-Oct-18,8,Oct-18,2018,
24-Oct-18,8,Oct-18,2018,
25-Oct-18,8,Oct-18,2018,
26-Oct-18,8,Oct-18,2018,
27-Oct-18,8,Oct-18,2018,
28-Oct-18,8,Oct-18,2018,
29-Oct-18,9,Nov-18,2018,
30-Oct-18,9,Nov-18,2018,
31-Oct-18,9,Nov-18,2018,
01-Nov-18,9,Nov-18,2018,
02-Nov-18,9,Nov-18,2018,
03-Nov-18,9,Nov-18,2018,
04-Nov-18,9,Nov-18,2018,
05-Nov-18,10,Nov-18,2018,
06-Nov-18,10,Nov-18,2018,
07-Nov-18,10,Nov-18,2018,
08-Nov-18,10,Nov-18,2018,
09-Nov-18,10,Nov-18,2018,
10-Nov-18,10,Nov-18,2018,
11-Nov-18,10,Nov-18,2018,
12-Nov-18,11,Nov-18,2018,
13-Nov-18,11,Nov-18,2018,
14-Nov-18,11,Nov-18,2018,
15-Nov-18,11,Nov-18,2018,
16-Nov-18,11,Nov-18,2018,
17-Nov-18,11,Nov-18,2018,
18-Nov-18,11,Nov-18,2018,
19-Nov-18,12,Nov-18,2018,
20-Nov-18,12,Nov-18,2018,
21-Nov-18,12,Nov-18,2018,
22-Nov-18,12,Nov-18,2018,
23-Nov-18,12,Nov-18,2018,
24-Nov-18,12,Nov-18,2018,
25-Nov-18,12,Nov-18,2018,
26-Nov-18,13,Nov-18,2018,
27-Nov-18,13,Nov-18,2018,
28-Nov-18,13,Nov-18,2018,
29-Nov-18,13,Nov-18,2018,
30-Nov-18,13,Nov-18,2018,
01-Dec-18,13,Nov-18,2018,
02-Dec-18,13,Nov-18,2018,
03-Dec-18,14,Dec-18,2018,
04-Dec-18,14,Dec-18,2018,
05-Dec-18,14,Dec-18,2018,
06-Dec-18,14,Dec-18,2018,
07-Dec-18,14,Dec-18,2018,
08-Dec-18,14,Dec-18,2018,
09-Dec-18,14,Dec-18,2018,
10-Dec-18,15,Dec-18,2018,
11-Dec-18,15,Dec-18,2018,
12-Dec-18,15,Dec-18,2018,
13-Dec-18,15,Dec-18,2018,
14-Dec-18,15,Dec-18,2018,
15-Dec-18,15,Dec-18,2018,
16-Dec-18,15,Dec-18,2018,
17-Dec-18,16,Dec-18,2018,
18-Dec-18,16,Dec-18,2018,
19-Dec-18,16,Dec-18,2018,
20-Dec-18,16,Dec-18,2018,
21-Dec-18,16,Dec-18,2018,
22-Dec-18,16,Dec-18,2018,
23-Dec-18,16,Dec-18,2018,
24-Dec-18,17,Dec-18,2018,
25-Dec-18,17,Dec-18,2018,
26-Dec-18,17,Dec-18,2018,
27-Dec-18,17,Dec-18,2018,
28-Dec-18,17,Dec-18,2018,
29-Dec-18,17,Dec-18,2018,
30-Dec-18,17,Dec-18,2018,
31-Dec-18,18,Jan-19,2018,
01-Jan-19,18,Jan-19,2019,
02-Jan-19,18,Jan-19,2019,
03-Jan-19,18,Jan-19,2019,
04-Jan-19,18,Jan-19,2019,
05-Jan-19,18,Jan-19,2019,
06-Jan-19,18,Jan-19,2019,
07-Jan-19,19,Jan-19,2019,
08-Jan-19,19,Jan-19,2019,
09-Jan-19,19,Jan-19,2019,
10-Jan-19,19,Jan-19,2019,
11-Jan-19,19,Jan-19,2019,
12-Jan-19,19,Jan-19,2019,
13-Jan-19,19,Jan-19,2019,
14-Jan-19,20,Jan-19,2019,
15-Jan-19,20,Jan-19,2019,
16-Jan-19,20,Jan-19,2019,
17-Jan-19,20,Jan-19,2019,
18-Jan-19,20,Jan-19,2019,
19-Jan-19,20,Jan-19,2019,
20-Jan-19,20,Jan-19,2019,
21-Jan-19,21,Jan-19,2019,
22-Jan-19,21,Jan-19,2019,
23-Jan-19,21,Jan-19,2019,
24-Jan-19,21,Jan-19,2019,
25-Jan-19,21,Jan-19,2019,
26-Jan-19,21,Jan-19,2019,
27-Jan-19,21,Jan-19,2019,
28-Jan-19,22,Feb-19,2019,
29-Jan-19,22,Feb-19,2019,
30-Jan-19,22,Feb-19,2019,
31-Jan-19,22,Feb-19,2019,
01-Feb-19,22,Feb-19,2019,
02-Feb-19,22,Feb-19,2019,
03-Feb-19,22,Feb-19,2019,
04-Feb-19,23,Feb-19,2019,
05-Feb-19,23,Feb-19,2019,
06-Feb-19,23,Feb-19,2019,
07-Feb-19,23,Feb-19,2019,
08-Feb-19,23,Feb-19,2019,
09-Feb-19,23,Feb-19,2019,
10-Feb-19,23,Feb-19,2019,
11-Feb-19,24,Feb-19,2019,
12-Feb-19,24,Feb-19,2019,
13-Feb-19,24,Feb-19,2019,
14-Feb-19,24,Feb-19,2019,
15-Feb-19,24,Feb-19,2019,
16-Feb-19,24,Feb-19,2019,
17-Feb-19,24,Feb-19,2019,
18-Feb-19,25,Feb-19,2019,
19-Feb-19,25,Feb-19,2019,
20-Feb-19,25,Feb-19,2019,
21-Feb-19,25,Feb-19,2019,
22-Feb-19,25,Feb-19,2019,
23-Feb-19,25,Feb-19,2019,
24-Feb-19,25,Feb-19,2019,
25-Feb-19,26,Mar-19,2019,
26-Feb-19,26,Mar-19,2019,
27-Feb-19,26,Mar-19,2019,
28-Feb-19,26,Mar-19,2019,
01-Mar-19,26,Mar-19,2019,
02-Mar-19,26,Mar-19,2019,
03-Mar-19,26,Mar-19,2019,
04-Mar-19,27,Mar-19,2019,
05-Mar-19,27,Mar-19,2019,
06-Mar-19,27,Mar-19,2019,
07-Mar-19,27,Mar-19,2019,
08-Mar-19,27,Mar-19,2019,
09-Mar-19,27,Mar-19,2019,
10-Mar-19,27,Mar-19,2019,
11-Mar-19,28,Mar-19,2019,
12-Mar-19,28,Mar-19,2019,
13-Mar-19,28,Mar-19,2019,
14-Mar-19,28,Mar-19,2019,
15-Mar-19,28,Mar-19,2019,
16-Mar-19,28,Mar-19,2019,
17-Mar-19,28,Mar-19,2019,
18-Mar-19,29,Mar-19,2019,
19-Mar-19,29,Mar-19,2019,
20-Mar-19,29,Mar-19,2019,
21-Mar-19,29,Mar-19,2019,
22-Mar-19,29,Mar-19,2019,
23-Mar-19,29,Mar-19,2019,
24-Mar-19,29,Mar-19,2019,
25-Mar-19,30,Mar-19,2019,
26-Mar-19,30,Mar-19,2019,
27-Mar-19,30,Mar-19,2019,
28-Mar-19,30,Mar-19,2019,
29-Mar-19,30,Mar-19,2019,
30-Mar-19,30,Mar-19,2019,
31-Mar-19,30,Mar-19,2019,
01-Apr-19,31,Apr-19,2019,
02-Apr-19,31,Apr-19,2019,
03-Apr-19,31,Apr-19,2019,
04-Apr-19,31,Apr-19,2019,
05-Apr-19,31,Apr-19,2019,
06-Apr-19,31,Apr-19,2019,
07-Apr-19,31,Apr-19,2019,
08-Apr-19,32,Apr-19,2019,
09-Apr-19,32,Apr-19,2019,
10-Apr-19,32,Apr-19,2019,
11-Apr-19,32,Apr-19,2019,
12-Apr-19,32,Apr-19,2019,
13-Apr-19,32,Apr-19,2019,
14-Apr-19,32,Apr-19,2019,
15-Apr-19,33,Apr-19,2019,
16-Apr-19,33,Apr-19,2019,
17-Apr-19,33,Apr-19,2019,
18-Apr-19,33,Apr-19,2019,
19-Apr-19,33,Apr-19,2019,
20-Apr-19,33,Apr-19,2019,
21-Apr-19,33,Apr-19,2019,
22-Apr-19,34,Apr-19,2019,
23-Apr-19,34,Apr-19,2019,
24-Apr-19,34,Apr-19,2019,
25-Apr-19,34,Apr-19,2019,
26-Apr-19,34,Apr-19,2019,
27-Apr-19,34,Apr-19,2019,
28-Apr-19,34,Apr-19,2019,
29-Apr-19,35,May-19,2019,
30-Apr-19,35,May-19,2019,
01-May-19,35,May-19,2019,
02-May-19,35,May-19,2019,
03-May-19,35,May-19,2019,
04-May-19,35,May-19,2019,
05-May-19,35,May-19,2019,
06-May-19,36,May-19,2019,
07-May-19,36,May-19,2019,
08-May-19,36,May-19,2019,
09-May-19,36,May-19,2019,
10-May-19,36,May-19,2019,
11-May-19,36,May-19,2019,
12-May-19,36,May-19,2019,
13-May-19,37,May-19,2019,
14-May-19,37,May-19,2019,
15-May-19,37,May-19,2019,
16-May-19,37,May-19,2019,
17-May-19,37,May-19,2019,
18-May-19,37,May-19,2019,
19-May-19,37,May-19,2019,
20-May-19,38,May-19,2019,
21-May-19,38,May-19,2019,
22-May-19,38,May-19,2019,
23-May-19,38,May-19,2019,
24-May-19,38,May-19,2019,
25-May-19,38,May-19,2019,
26-May-19,38,May-19,2019,
27-May-19,39,Jun-19,2019,
28-May-19,39,Jun-19,2019,
29-May-19,39,Jun-19,2019,
30-May-19,39,Jun-19,2019,
31-May-19,39,Jun-19,2019,
01-Jun-19,39,Jun-19,2019,
02-Jun-19,39,Jun-19,2019,
03-Jun-19,40,Jun-19,2019,
04-Jun-19,40,Jun-19,2019,
05-Jun-19,40,Jun-19,2019,
06-Jun-19,40,Jun-19,2019,
07-Jun-19,40,Jun-19,2019,
08-Jun-19,40,Jun-19,2019,
09-Jun-19,40,Jun-19,2019,
10-Jun-19,41,Jun-19,2019,
11-Jun-19,41,Jun-19,2019,
12-Jun-19,41,Jun-19,2019,
13-Jun-19,41,Jun-19,2019,
14-Jun-19,41,Jun-19,2019,
15-Jun-19,41,Jun-19,2019,
16-Jun-19,41,Jun-19,2019,
17-Jun-19,42,Jun-19,2019,
18-Jun-19,42,Jun-19,2019,
19-Jun-19,42,Jun-19,2019,
20-Jun-19,42,Jun-19,2019,
21-Jun-19,42,Jun-19,2019,
22-Jun-19,42,Jun-19,2019,
23-Jun-19,42,Jun-19,2019,
24-Jun-19,43,Jun-19,2019,
25-Jun-19,43,Jun-19,2019,
26-Jun-19,43,Jun-19,2019,
27-Jun-19,43,Jun-19,2019,
28-Jun-19,43,Jun-19,2019,
29-Jun-19,43,Jun-19,2019,
30-Jun-19,43,Jun-19,2019,
01-Jul-19,44,Jul-19,2019,
02-Jul-19,44,Jul-19,2019,
03-Jul-19,44,Jul-19,2019,
04-Jul-19,44,Jul-19,2019,
05-Jul-19,44,Jul-19,2019,
06-Jul-19,44,Jul-19,2019,
07-Jul-19,44,Jul-19,2019,
08-Jul-19,45,Jul-19,2019,
09-Jul-19,45,Jul-19,2019,
10-Jul-19,45,Jul-19,2019,
11-Jul-19,45,Jul-19,2019,
12-Jul-19,45,Jul-19,2019,
13-Jul-19,45,Jul-19,2019,
14-Jul-19,45,Jul-19,2019,
15-Jul-19,46,Jul-19,2019,
16-Jul-19,46,Jul-19,2019,
17-Jul-19,46,Jul-19,2019,
18-Jul-19,46,Jul-19,2019,
19-Jul-19,46,Jul-19,2019,
20-Jul-19,46,Jul-19,2019,
21-Jul-19,46,Jul-19,2019,
22-Jul-19,47,Jul-19,2019,
23-Jul-19,47,Jul-19,2019,
24-Jul-19,47,Jul-19,2019,
25-Jul-19,47,Jul-19,2019,
26-Jul-19,47,Jul-19,2019,
27-Jul-19,47,Jul-19,2019,
28-Jul-19,47,Jul-19,2019,
29-Jul-19,48,Aug-19,2019,
30-Jul-19,48,Aug-19,2019,
31-Jul-19,48,Aug-19,2019,
01-Aug-19,48,Aug-19,2019,
02-Aug-19,48,Aug-19,2019,
03-Aug-19,48,Aug-19,2019,
04-Aug-19,48,Aug-19,2019,
05-Aug-19,49,Aug-19,2019,
06-Aug-19,49,Aug-19,2019,
07-Aug-19,49,Aug-19,2019,
08-Aug-19,49,Aug-19,2019,
09-Aug-19,49,Aug-19,2019,
10-Aug-19,49,Aug-19,2019,
11-Aug-19,49,Aug-19,2019,
12-Aug-19,50,Aug-19,2019,
13-Aug-19,50,Aug-19,2019,
14-Aug-19,50,Aug-19,2019,
15-Aug-19,50,Aug-19,2019,
16-Aug-19,50,Aug-19,2019,
17-Aug-19,50,Aug-19,2019,
18-Aug-19,50,Aug-19,2019,
19-Aug-19,51,Aug-19,2019,
20-Aug-19,51,Aug-19,2019,
21-Aug-19,51,Aug-19,2019,
22-Aug-19,51,Aug-19,2019,
23-Aug-19,51,Aug-19,2019,
24-Aug-19,51,Aug-19,2019,
25-Aug-19,51,Aug-19,2019,
26-Aug-19,52,Aug-19,2019,
27-Aug-19,52,Aug-19,2019,
28-Aug-19,52,Aug-19,2019,
29-Aug-19,52,Aug-19,2019,
30-Aug-19,52,Aug-19,2019,
31-Aug-19,52,Aug-19,2019,
01-Sep-19,52,Aug-19,2019,
02-Sep-19,1,Sep-19,2019,
03-Sep-19,1,Sep-19,2019,
04-Sep-19,1,Sep-19,2019,
05-Sep-19,1,Sep-19,2019,
06-Sep-19,1,Sep-19,2019,
07-Sep-19,1,Sep-19,2019,
08-Sep-19,1,Sep-19,2019,
09-Sep-19,2,Sep-19,2019,
10-Sep-19,2,Sep-19,2019,
11-Sep-19,2,Sep-19,2019,
12-Sep-19,2,Sep-19,2019,
13-Sep-19,2,Sep-19,2019,
14-Sep-19,2,Sep-19,2019,
15-Sep-19,2,Sep-19,2019,
16-Sep-19,3,Sep-19,2019,
17-Sep-19,3,Sep-19,2019,
18-Sep-19,3,Sep-19,2019,
19-Sep-19,3,Sep-19,2019,
20-Sep-19,3,Sep-19,2019,
21-Sep-19,3,Sep-19,2019,
22-Sep-19,3,Sep-19,2019,
23-Sep-19,4,Sep-19,2019,
24-Sep-19,4,Sep-19,2019,
25-Sep-19,4,Sep-19,2019,
26-Sep-19,4,Sep-19,2019,
27-Sep-19,4,Sep-19,2019,
28-Sep-19,4,Sep-19,2019,
29-Sep-19,4,Sep-19,2019,
30-Sep-19,5,Oct-19,2019,
01-Oct-19,5,Oct-19,2019,
02-Oct-19,5,Oct-19,2019,
03-Oct-19,5,Oct-19,2019,
04-Oct-19,5,Oct-19,2019,
05-Oct-19,5,Oct-19,2019,
06-Oct-19,5,Oct-19,2019,
07-Oct-19,6,Oct-19,2019,
08-Oct-19,6,Oct-19,2019,
09-Oct-19,6,Oct-19,2019,
10-Oct-19,6,Oct-19,2019,
11-Oct-19,6,Oct-19,2019,
12-Oct-19,6,Oct-19,2019,
13-Oct-19,6,Oct-19,2019,
14-Oct-19,7,Oct-19,2019,
15-Oct-19,7,Oct-19,2019,
16-Oct-19,7,Oct-19,2019,
17-Oct-19,7,Oct-19,2019,
18-Oct-19,7,Oct-19,2019,
19-Oct-19,7,Oct-19,2019,
20-Oct-19,7,Oct-19,2019,
21-Oct-19,8,Oct-19,2019,
22-Oct-19,8,Oct-19,2019,
23-Oct-19,8,Oct-19,2019,
24-Oct-19,8,Oct-19,2019,
25-Oct-19,8,Oct-19,2019,
26-Oct-19,8,Oct-19,2019,
27-Oct-19,8,Oct-19,2019,
28-Oct-19,9,Oct-19,2019,
29-Oct-19,9,Oct-19,2019,
30-Oct-19,9,Oct-19,2019,
31-Oct-19,9,Oct-19,2019,
01-Nov-19,9,Oct-19,2019,
02-Nov-19,9,Oct-19,2019,
03-Nov-19,9,Oct-19,2019,
04-Nov-19,10,Nov-19,2019,
05-Nov-19,10,Nov-19,2019,
06-Nov-19,10,Nov-19,2019,
07-Nov-19,10,Nov-19,2019,
08-Nov-19,10,Nov-19,2019,
09-Nov-19,10,Nov-19,2019,
10-Nov-19,10,Nov-19,2019,
11-Nov-19,11,Nov-19,2019,
12-Nov-19,11,Nov-19,2019,
13-Nov-19,11,Nov-19,2019,
14-Nov-19,11,Nov-19,2019,
15-Nov-19,11,Nov-19,2019,
16-Nov-19,11,Nov-19,2019,
17-Nov-19,11,Nov-19,2019,
18-Nov-19,12,Nov-19,2019,
19-Nov-19,12,Nov-19,2019,
20-Nov-19,12,Nov-19,2019,
21-Nov-19,12,Nov-19,2019,
22-Nov-19,12,Nov-19,2019,
23-Nov-19,12,Nov-19,2019,
24-Nov-19,12,Nov-19,2019,
25-Nov-19,13,Nov-19,2019,
26-Nov-19,13,Nov-19,2019,
27-Nov-19,13,Nov-19,2019,
28-Nov-19,13,Nov-19,2019,
29-Nov-19,13,Nov-19,2019,
30-Nov-19,13,Nov-19,2019,
01-Dec-19,13,Nov-19,2019,
02-Dec-19,14,Dec-19,2019,
03-Dec-19,14,Dec-19,2019,
04-Dec-19,14,Dec-19,2019,
05-Dec-19,14,Dec-19,2019,
06-Dec-19,14,Dec-19,2019,
07-Dec-19,14,Dec-19,2019,
08-Dec-19,14,Dec-19,2019,
09-Dec-19,15,Dec-19,2019,
10-Dec-19,15,Dec-19,2019,
11-Dec-19,15,Dec-19,2019,
12-Dec-19,15,Dec-19,2019,
13-Dec-19,15,Dec-19,2019,
14-Dec-19,15,Dec-19,2019,
15-Dec-19,15,Dec-19,2019,
16-Dec-19,16,Dec-19,2019,
17-Dec-19,16,Dec-19,2019,
18-Dec-19,16,Dec-19,2019,
19-Dec-19,16,Dec-19,2019,
20-Dec-19,16,Dec-19,2019,
21-Dec-19,16,Dec-19,2019,
22-Dec-19,16,Dec-19,2019,
23-Dec-19,17,Dec-19,2019,
24-Dec-19,17,Dec-19,2019,
25-Dec-19,17,Dec-19,2019,
26-Dec-19,17,Dec-19,2019,
27-Dec-19,17,Dec-19,2019,
28-Dec-19,17,Dec-19,2019,
29-Dec-19,17,Dec-19,2019,
30-Dec-19,18,Jan-20,2019,
31-Dec-19,18,Jan-20,2019,
01-Jan-20,18,Jan-20,2019,
02-Jan-20,18,Jan-20,2019,
03-Jan-20,18,Jan-20,2019,
04-Jan-20,18,Jan-20,2019,
05-Jan-20,18,Jan-20,2019,
06-Jan-20,19,Jan-20,2019,
07-Jan-20,19,Jan-20,2019,
08-Jan-20,19,Jan-20,2019,
09-Jan-20,19,Jan-20,2019,
10-Jan-20,19,Jan-20,2019,
11-Jan-20,19,Jan-20,2019,
12-Jan-20,19,Jan-20,2019,
13-Jan-20,20,Jan-20,2019,
14-Jan-20,20,Jan-20,2019,
15-Jan-20,20,Jan-20,2019,
16-Jan-20,20,Jan-20,2019,
17-Jan-20,20,Jan-20,2019,
18-Jan-20,20,Jan-20,2019,
19-Jan-20,20,Jan-20,2019,
20-Jan-20,21,Jan-20,2019,
21-Jan-20,21,Jan-20,2019,
22-Jan-20,21,Jan-20,2019,
23-Jan-20,21,Jan-20,2019,
24-Jan-20,21,Jan-20,2019,
25-Jan-20,21,Jan-20,2019,
26-Jan-20,21,Jan-20,2019,
27-Jan-20,22,Jan-20,2019,
28-Jan-20,22,Jan-20,2019,
29-Jan-20,22,Jan-20,2019,
30-Jan-20,22,Jan-20,2019,
31-Jan-20,22,Jan-20,2019,
01-Feb-20,22,Jan-20,2019,
02-Feb-20,22,Jan-20,2019,
03-Feb-20,23,Feb-20,2019,
04-Feb-20,23,Feb-20,2019,
05-Feb-20,23,Feb-20,2019,
06-Feb-20,23,Feb-20,2019,
07-Feb-20,23,Feb-20,2019,
08-Feb-20,23,Feb-20,2019,
09-Feb-20,23,Feb-20,2019,
10-Feb-20,24,Feb-20,2019,
11-Feb-20,24,Feb-20,2019,
12-Feb-20,24,Feb-20,2019,
13-Feb-20,24,Feb-20,2019,
14-Feb-20,24,Feb-20,2019,
15-Feb-20,24,Feb-20,2019,
16-Feb-20,24,Feb-20,2019,
17-Feb-20,25,Feb-20,2019,
18-Feb-20,25,Feb-20,2019,
19-Feb-20,25,Feb-20,2019,
20-Feb-20,25,Feb-20,2019,
21-Feb-20,25,Feb-20,2019,
22-Feb-20,25,Feb-20,2019,
23-Feb-20,25,Feb-20,2019,
24-Feb-20,26,Feb-20,2019,
25-Feb-20,26,Feb-20,2019,
26-Feb-20,26,Feb-20,2019,
27-Feb-20,26,Feb-20,2019,
28-Feb-20,26,Feb-20,2019,
29-Feb-20,26,Feb-20,2019,
01-Mar-20,26,Feb-20,2019,
02-Mar-20,27,Mar-20,2019,
03-Mar-20,27,Mar-20,2019,
04-Mar-20,27,Mar-20,2019,
05-Mar-20,27,Mar-20,2019,
06-Mar-20,27,Mar-20,2019,
07-Mar-20,27,Mar-20,2019,
08-Mar-20,27,Mar-20,2019,
09-Mar-20,28,Mar-20,2019,
10-Mar-20,28,Mar-20,2019,
11-Mar-20,28,Mar-20,2019,
12-Mar-20,28,Mar-20,2019,
13-Mar-20,28,Mar-20,2019,
14-Mar-20,28,Mar-20,2019,
15-Mar-20,28,Mar-20,2019,
16-Mar-20,29,Mar-20,2019,
17-Mar-20,29,Mar-20,2019,
18-Mar-20,29,Mar-20,2019,
19-Mar-20,29,Mar-20,2019,
20-Mar-20,29,Mar-20,2019,
21-Mar-20,29,Mar-20,2019,
22-Mar-20,29,Mar-20,2019,
23-Mar-20,30,Mar-20,2019,
24-Mar-20,30,Mar-20,2019,
25-Mar-20,30,Mar-20,2019,
26-Mar-20,30,Mar-20,2019,
27-Mar-20,30,Mar-20,2019,
28-Mar-20,30,Mar-20,2019,
29-Mar-20,30,Mar-20,2019,
30-Mar-20,31,Apr-20,2019,
31-Mar-20,31,Apr-20,2019,
01-Apr-20,31,Apr-20,2019,
02-Apr-20,31,Apr-20,2019,
03-Apr-20,31,Apr-20,2019,
04-Apr-20,31,Apr-20,2019,
05-Apr-20,31,Apr-20,2019,
06-Apr-20,32,Apr-20,2019,
07-Apr-20,32,Apr-20,2019,
08-Apr-20,32,Apr-20,2019,
09-Apr-20,32,Apr-20,2019,
10-Apr-20,32,Apr-20,2019,
11-Apr-20,32,Apr-20,2019,
12-Apr-20,32,Apr-20,2019,
13-Apr-20,33,Apr-20,2019,
14-Apr-20,33,Apr-20,2019,
15-Apr-20,33,Apr-20,2019,
16-Apr-20,33,Apr-20,2019,
17-Apr-20,33,Apr-20,2019,
18-Apr-20,33,Apr-20,2019,
19-Apr-20,33,Apr-20,2019,
20-Apr-20,34,Apr-20,2019,
21-Apr-20,34,Apr-20,2019,
22-Apr-20,34,Apr-20,2019,
23-Apr-20,34,Apr-20,2019,
24-Apr-20,34,Apr-20,2019,
25-Apr-20,34,Apr-20,2019,
26-Apr-20,34,Apr-20,2019,
27-Apr-20,35,Apr-20,2019,
28-Apr-20,35,Apr-20,2019,
29-Apr-20,35,Apr-20,2019,
30-Apr-20,35,Apr-20,2019,
01-May-20,35,Apr-20,2019,
02-May-20,35,Apr-20,2019,
03-May-20,35,Apr-20,2019,
04-May-20,36,May-20,2019,
05-May-20,36,May-20,2019,
06-May-20,36,May-20,2019,
07-May-20,36,May-20,2019,
08-May-20,36,May-20,2019,
09-May-20,36,May-20,2019,
10-May-20,36,May-20,2019,
11-May-20,37,May-20,2019,
12-May-20,37,May-20,2019,
13-May-20,37,May-20,2019,
14-May-20,37,May-20,2019,
15-May-20,37,May-20,2019,
16-May-20,37,May-20,2019,
17-May-20,37,May-20,2019,
18-May-20,38,May-20,2019,
19-May-20,38,May-20,2019,
20-May-20,38,May-20,2019,
21-May-20,38,May-20,2019,
22-May-20,38,May-20,2019,
23-May-20,38,May-20,2019,
24-May-20,38,May-20,2019,
25-May-20,39,May-20,2019,
26-May-20,39,May-20,2019,
27-May-20,39,May-20,2019,
28-May-20,39,May-20,2019,
29-May-20,39,May-20,2019,
30-May-20,39,May-20,2019,
31-May-20,39,May-20,2019,
01-Jun-20,40,Jun-20,2019,
02-Jun-20,40,Jun-20,2019,
03-Jun-20,40,Jun-20,2019,
04-Jun-20,40,Jun-20,2019,
05-Jun-20,40,Jun-20,2019,
06-Jun-20,40,Jun-20,2019,
07-Jun-20,40,Jun-20,2019,
08-Jun-20,41,Jun-20,2019,
09-Jun-20,41,Jun-20,2019,
10-Jun-20,41,Jun-20,2019,
11-Jun-20,41,Jun-20,2019,
12-Jun-20,41,Jun-20,2019,
13-Jun-20,41,Jun-20,2019,
14-Jun-20,41,Jun-20,2019,
15-Jun-20,42,Jun-20,2019,
